	California.HC21	Sweden.IBD.060A	Sweden.HC.7	AHD.89	Nor.C2	Nor.C10	AHD.14	Finland.HC.13	Sweden.IBD.098A	Leda.A61	France.DC10	Finland.HC.11	Sweden.HC.12	AHD.31	Leda.A1	Leda.C9	Mel.TX.HC9	France.DC7	RVC20	Mel.TX.HC13	Leda.C73	RVC08	Nor.C3	California.HC18	California.HC28	Mel.TX.HC16	Leda.C33	RVC.17	Leda.C1	Sweden.HC.23	RVC06	Sweden.IBD.066A	Leda.C41	Finland.HC.10	Sweden.HC.4	Sweden.HC.11	Nor.C6	Sweden.HC.3	California.HC27	Finland.HC.20	California.HC17	AHD.23	Leda.A73	AHD.13	AHD.30	Mel.TX.HC7	France.DC12	California.HC12	Sweden.HC.17	RVC19	Nor.C4	France.DC2	RVC05	Finland.HC.4	RVC12	Leda.A5	Sweden.HC.13	RVC01	Leda.C49	Leda.A21	California.HC8	Leda.A29	Leda.C81	Sweden.IBD.102A	RVC07	France.DC15	France.DC11	France.DC5	Leda.C37	AHD.73	Nor.C12	AHD.16	RVC10	Nor.C9	Nor.C7	France.DC1	Leda.A53	AHD.17	AHD.43	Sweden.HC.2	Sweden.IBD.065A	California.HC22	France.DC17	Leda.C87	Leda.C85	Nor.C16	AHD.83	RVC15	AHD.22	RVC03	Leda.A33	France.DC4	Nor.C17	Leda.C25	Nor.C8	Leda.A37	Leda.C21	Leda.C82	AHD.12	AHD.18	France.DC16	Finland.HC.6	Mel.TX.HC3	Mel.TX.HC10	Sweden.HC.21	Sweden.IBD.101A	Mel.TX.HC8	France.DC13	AHD.19	Sweden.HC.19	RVC14	AHD.82	Sweden.IBD.100A	AHD.15	Nor.C14	Leda.A25	California.HC24	Finland.HC.15	California.HC7	Finland.HC.3	France.DC9	France.DC8	Sweden.IBD.099A	AHD.11	France.DC6	Mel.TX.HC17	AHD.74	Leda.C17	AHD.51	AHD.71	California.HC14	Sweden.HC.9	Nor.C1	Sweden.IBD.062A	AHD.88	AHD.61	Mel.TX.HC11	Mel.TX.HC15	Sweden.HC.1	Finland.HC.14	AHD.21	Sweden.HC.6	Leda.C13	California.HC20	Mel.TX.HC6	Sweden.HC.16	AHD.94	Sweden.IBD.061A	Mel.TX.HC2	AHD.35	Sweden.IBD.067A	California.HC13	Finland.HC.12	California.HC25	Finland.HC.19	California.HC1	Finland.HC.21	Leda.A13	Leda.C53	Sweden.IBD.064A	AHD.37	Mel.TX.HC4
France.DC9	0.685965212939	0.394399687414	0.672655540156	0.635657605007	0.394214239076	0.365077906844	0.671101564326	0.680565946578	0.429911166182	0.658341644529	0.662320762562	0.665252056097	0.675375533243	0.653329594803	0.423909111053	0.472615049626	0.647090384365	0.299438760037	0.41451525308	0.65729696732	0.689423400056	0.405681559484	0.359989035609	0.561266158244	0.685875635342	0.672464441444	0.686766830018	0.672043659567	0.688049271159	0.410158080231	0.635333781369	0.637419567192	0.626181253181	0.686821917532	0.686432317345	0.649295321917	0.686796155696	0.662792156687	0.591332768013	0.663536988983	0.648702646384	0.689294167883	0.596831500826	0.67686041755	0.482309655976	0.687070359469	0.408308788117	0.442390885192	0.685973879126	0.670734767071	0.190210694371	0.667035757043	0.415596181814	0.665086741712	0.278408805039	0.593916125593	0.678438464553	0.435122261045	0.69105652069	0.488885216375	0.3578960499	0.40555954811	0.471934775109	0.640955870839	0.511688915318	0.479761225178	0.331008345272	0.286175285578	0.36445695992	0.658805843294	0.628381583909	0.359714701206	0.471386451223	0.350197958783	0.487715516268	0.491952333674	0.398468845417	0.654420889292	0.659186025716	0.676742715533	0.648060339252	0.632078448845	0.60968979908	0.477947820122	0.612927740935	0.451931577546	0.665805111377	0.379040608698	0.406130200788	0.449807416671	0.32828147948	0.451193525027	0.64179324817	0.686431752126	0.421189473125	0.336712488398	0.661354305384	0.589591130261	0.67685343463	0.668450811598	0.471622254052	0.646280390302	0.675621807701	0.492873733785	0.643929881655	0.305836593805	0.665058835584	0.576727387442	0.679294584869	0.459259295751	0.685715496859	0.65428870051	0.499355569813	0.653517959339	0.426627191553	0.52403096746	0.567262138803	0.66200127558	0.666604563412	0.543538585451	0.0	0.163103835381	0.1847591053	0.593966918034	0.457128241299	0.673324640549	0.631591810115	0.639535602959	0.665265845391	0.685601208491	0.643901481209	0.59017700974	0.687675994574	0.685975018844	0.653815273522	0.660526524677	0.648494377479	0.676296688808	0.660292319936	0.362883962323	0.662758774595	0.667588538457	0.687205700088	0.687938143443	0.65334385293	0.634508489419	0.664165093116	0.418830616398	0.678148310283	0.656755138169	0.411491647036	0.659703839323	0.653717798723	0.6671632594	0.656775618638	0.656108366027	0.688543036529	0.456115035584	0.690494219952	0.652917590263	0.643072392096	0.662490430707
France.DC8	0.674922786387	0.409022649501	0.665194208374	0.634730486269	0.366220962825	0.452058571818	0.663690846323	0.672496674849	0.465050568432	0.659623577837	0.673076798271	0.658233880324	0.642179954753	0.604688388747	0.390080778319	0.4717204015	0.650098529855	0.401728394821	0.487137296668	0.626669144807	0.657517578569	0.38419481158	0.392926903101	0.525721499152	0.674628891088	0.618348526458	0.688252713526	0.652766762907	0.661560272346	0.370608933845	0.598546479462	0.622179448958	0.573591006506	0.68199753754	0.681002601386	0.681619832822	0.677373530047	0.635915926267	0.53877309752	0.681213655063	0.62977513103	0.687793345695	0.589779347711	0.682475051769	0.533759615964	0.688811543191	0.453466555962	0.454236836557	0.677947185557	0.672165519417	0.19463948432	0.66288525293	0.387526664335	0.628995479119	0.301139254617	0.581338896683	0.642302595341	0.444580315621	0.687913420898	0.514602239951	0.346905718996	0.458082769882	0.407569735543	0.63456761675	0.527017173416	0.41588941143	0.381744187039	0.271018851971	0.362949039594	0.670900008207	0.615237583783	0.318888672989	0.457671225959	0.309180204754	0.537299082898	0.415076123435	0.320515653368	0.632582493635	0.655287397975	0.664910130673	0.668974372663	0.650522369838	0.609908830655	0.454020408963	0.627221223241	0.416851371141	0.677563613373	0.370754139253	0.448025200489	0.483691895742	0.296259762066	0.426343610851	0.639088834131	0.620389326173	0.487824255737	0.274565067523	0.667006452332	0.537007431472	0.670247122551	0.625480110713	0.446249457978	0.66514888609	0.667461659096	0.45265306454	0.674349157496	0.399032029234	0.673897589622	0.617578265656	0.684682369944	0.433136950497	0.684363511355	0.674990908259	0.562177332668	0.662410937566	0.462573771913	0.486712036086	0.561899335304	0.669666298221	0.624931634632	0.555570038102	0.163103835381	0.0	0.241536671966	0.616069528042	0.510127599356	0.647103400059	0.607634440226	0.622136004514	0.608880820786	0.648258766965	0.63957927707	0.600088461187	0.619324152361	0.680760122189	0.641577647935	0.634161853683	0.617796580969	0.642513405512	0.662524488449	0.320706291094	0.676355304321	0.68003797574	0.65084692972	0.677340118062	0.682177075937	0.688876024916	0.651969794449	0.376379503003	0.670365098776	0.648057897337	0.37556681291	0.648586676907	0.671310815192	0.650695772556	0.665341036312	0.673840146836	0.678619047422	0.435798125181	0.606929554	0.649765452021	0.648267218221	0.671764304094
Sweden.IBD.099A	0.593509036701	0.384666137278	0.588450400683	0.415346069892	0.334183077636	0.350308297868	0.608605313781	0.492601884305	0.377936810962	0.595132560262	0.577594512602	0.512062987546	0.577678687165	0.550658554659	0.306802125811	0.410213791611	0.504408305173	0.298688390272	0.444137123831	0.599591963344	0.57890465092	0.395668853503	0.396610083925	0.453251958511	0.555480957367	0.583399193711	0.548526354697	0.544102882799	0.52171940608	0.364357994372	0.457682068817	0.392317936185	0.51610223706	0.56359393413	0.556918596561	0.57291199962	0.497210706882	0.576101392856	0.504016416328	0.618630510827	0.56970379339	0.62945351237	0.493787358897	0.51281819648	0.506860259528	0.604565492386	0.392246099567	0.362321252108	0.563085166436	0.594017746964	0.270011270219	0.566873236662	0.340424716392	0.513735514705	0.385484373926	0.517977855112	0.579879604034	0.48527469946	0.583083380266	0.47103927237	0.29999277837	0.387097656455	0.371033820648	0.420080488145	0.459199343887	0.329904127116	0.313598718409	0.341091869663	0.309337888886	0.557357449697	0.458055693907	0.358159360799	0.473412289531	0.339136727186	0.360157379087	0.476025051796	0.360152895434	0.539124310499	0.607333296371	0.610218815133	0.532468216452	0.544352925323	0.512159629287	0.334478773041	0.51332738293	0.359221027623	0.588101576281	0.324172351197	0.377094080274	0.396944824557	0.315224070238	0.407752546321	0.563144429203	0.536350365608	0.482438530433	0.335898484079	0.575743324846	0.45479419563	0.596128506441	0.421969204764	0.513588073726	0.467366778672	0.556938012277	0.456925631778	0.511641711787	0.259680684958	0.486734408183	0.563812095948	0.47019689925	0.412586164938	0.568622848576	0.570661672911	0.428957942404	0.480758740007	0.476322831257	0.39421519383	0.506897861612	0.561718935418	0.5977096654	0.474091053788	0.1847591053	0.241536671966	0.0	0.438136631398	0.395749245983	0.577241748678	0.547965932962	0.604809726096	0.548929375701	0.58446155119	0.593988103467	0.523495395941	0.599814753708	0.54381863905	0.604626261322	0.605329420435	0.573787428567	0.600432222154	0.57345276502	0.364544239166	0.613731064568	0.535607712945	0.514562744388	0.558115587347	0.557037990789	0.590281795572	0.587144405574	0.369228131961	0.579476361546	0.586858102368	0.329372790078	0.588352472241	0.553781426235	0.508680994491	0.596157448418	0.51683636317	0.577621390449	0.394001771826	0.613656950815	0.646418395362	0.545768850345	0.600724231137
AHD.11	0.577840483162	0.520424131822	0.467724444881	0.175878284745	0.554396966465	0.44600008322	0.425350876599	0.393140034225	0.543188665012	0.418824854796	0.452758724973	0.403783651015	0.496069742645	0.491980831432	0.642755433699	0.5895354371	0.457707779957	0.5704207833	0.575277878537	0.526183953181	0.587232084747	0.508368592312	0.566568193748	0.523989445014	0.433894520887	0.513573728851	0.45790220792	0.429357557987	0.567784248031	0.503790514697	0.301581249426	0.536754996894	0.466893323951	0.46427397866	0.476004542963	0.42984678332	0.493719234027	0.510061592879	0.481974388816	0.46532040355	0.464705384422	0.627764225478	0.508607878227	0.294730394181	0.60859387226	0.504422466178	0.473959801087	0.563053323787	0.448152650403	0.50860005818	0.623175652526	0.344331796956	0.353709398693	0.45709405657	0.656478728205	0.596843894821	0.492599584915	0.664768515189	0.600383039056	0.589020321539	0.540184812292	0.563005083509	0.571218564648	0.427049001605	0.435788576677	0.46747644253	0.557152705788	0.613679889258	0.452915668544	0.480047708987	0.405269834903	0.496344946692	0.598553893629	0.577220844898	0.330171024589	0.598838553708	0.618825958198	0.440460610177	0.501408181021	0.502115631596	0.501047721624	0.473336738713	0.309234006109	0.312226746684	0.427928448956	0.462412571064	0.357286696377	0.398085595239	0.421200378206	0.479911632432	0.598012487868	0.569221004966	0.547827582978	0.506520378622	0.631342411197	0.629890971345	0.450993674281	0.458896045028	0.364355247648	0.372763566841	0.66763058418	0.476582359023	0.46131545897	0.509852053649	0.44644703468	0.41756264216	0.308056400726	0.604224169805	0.195562821688	0.498412493376	0.47664517588	0.421116665452	0.518992518645	0.307180725442	0.556584173917	0.331688620318	0.493963849738	0.426501447538	0.510095484721	0.418792465866	0.593966918034	0.616069528042	0.438136631398	0.0	0.418243489721	0.440189580813	0.453767793301	0.548448399752	0.464548393394	0.415382497243	0.498528141248	0.468472946276	0.504541049615	0.470057408782	0.440112877674	0.430128647079	0.47475051988	0.524053136761	0.443543577555	0.547304716501	0.443702050952	0.470332380543	0.474443333236	0.402620947827	0.485339671724	0.560163917088	0.419143920376	0.498533403954	0.471695393536	0.490014684075	0.553354489224	0.49573428145	0.429878074627	0.49281937724	0.441915762007	0.474890096072	0.47424360105	0.54494125653	0.599270101112	0.630358532703	0.491099245854	0.496286215005
France.DC6	0.56596604189	0.371304911609	0.318711517143	0.308915479922	0.515517375692	0.433483426171	0.579010271717	0.285624166212	0.418772953119	0.351795316573	0.200934713249	0.304749264309	0.359716729586	0.288919561219	0.638849976703	0.461066921057	0.284577067263	0.374562795397	0.477810562582	0.493562241839	0.533996589911	0.325096552644	0.414291139682	0.368038158319	0.323220103779	0.314266488608	0.217830318613	0.559640635387	0.448770237496	0.328687697832	0.267433616762	0.488667809019	0.315744115144	0.267493669866	0.230257210312	0.320204652686	0.292747132763	0.342325586242	0.416079665008	0.454599645843	0.289459310834	0.599864616938	0.373159619307	0.247362938273	0.536064825825	0.250343483723	0.459911352111	0.515351870371	0.338032884057	0.385305416859	0.57848701694	0.58500998038	0.462394375389	0.286140906464	0.644742201259	0.517030997298	0.345043895773	0.677082171662	0.577920764299	0.448161866892	0.46415865085	0.330985426327	0.531377733095	0.528376227654	0.16279049896	0.581741544998	0.432969660102	0.600637641724	0.268136311105	0.240927166476	0.291634330212	0.60038626271	0.515504008502	0.577111631288	0.481240389839	0.551413419964	0.568782941251	0.243676149862	0.272449481724	0.403107726536	0.557425136676	0.303219457681	0.382267349	0.359284937079	0.353096830988	0.590828619244	0.319185281739	0.582639726866	0.0908484103135	0.443923769532	0.607650376784	0.423876953496	0.262304666979	0.395053369094	0.578026542307	0.547520705106	0.307705517647	0.33740589256	0.460408419706	0.365964064428	0.644441355408	0.287369805203	0.389002540275	0.274568477712	0.256041637634	0.228534790386	0.422058994835	0.504314181304	0.389656425891	0.32081597164	0.180523511719	0.300070111864	0.344065725479	0.4632887703	0.428136790329	0.377023743073	0.25308331908	0.306702120433	0.29880818163	0.16117622771	0.457128241299	0.510127599356	0.395749245983	0.418243489721	0.0	0.235018145943	0.29070333255	0.382337014647	0.322921969306	0.296730898653	0.300458814489	0.300585743553	0.332430178416	0.191072536059	0.336878847994	0.343623084677	0.24893888459	0.315557528716	0.278846544634	0.380032696366	0.35882416647	0.282732606182	0.297470544914	0.327032152221	0.261479845172	0.50112978292	0.326416365385	0.3179849524	0.319123470169	0.312747025973	0.406736836445	0.341130643031	0.267406056706	0.343283069585	0.325418781921	0.264371723972	0.508663127919	0.329461828446	0.565724363834	0.651466421356	0.294053418534	0.256274361688
Mel.TX.HC17	0.582977453628	0.398305332873	0.145988357962	0.30921381645	0.534664429078	0.67439428625	0.568757595177	0.225002562849	0.567445249058	0.293761301752	0.19274749197	0.194720609763	0.18393928803	0.160882811729	0.655130730429	0.577779251282	0.23685867001	0.655675772373	0.690086597848	0.352917764922	0.559243379564	0.292351958815	0.438736922772	0.392006365392	0.250031717423	0.19684666472	0.195765086743	0.573465862183	0.521858436406	0.271505779415	0.238747006873	0.534603130632	0.228150880095	0.215441351483	0.170808619106	0.258232692703	0.261792152241	0.234296428964	0.291768985024	0.405043521503	0.128997269462	0.626112935857	0.33012914068	0.213661952724	0.686498598615	0.273879201844	0.648207233122	0.578618263784	0.235772032682	0.3697641378	0.689274565626	0.651979935852	0.453937382311	0.182670348088	0.679450806521	0.609144763819	0.171325171388	0.679383907364	0.551007671095	0.640968686172	0.465284522754	0.573516719273	0.516017901033	0.548563498975	0.26430496017	0.470291337145	0.623913200001	0.655125492556	0.325547766458	0.212370421879	0.273605378395	0.597671376306	0.674632283285	0.611010599784	0.639240963827	0.5299493351	0.483558817667	0.103163794321	0.244973355402	0.298779095956	0.555206020001	0.265766944718	0.365045126751	0.319711966893	0.374916643956	0.621916996453	0.205958704822	0.653061140257	0.250833173928	0.446980612541	0.62141761342	0.546733462379	0.352598145854	0.296704683135	0.689294821322	0.595427882439	0.26662778474	0.246836353437	0.42467829214	0.332019001646	0.642959637643	0.262641833341	0.264512722319	0.223887769185	0.202292020744	0.400786879229	0.345326677492	0.642411766303	0.378357762892	0.186183883734	0.203619250837	0.185890304179	0.412537894107	0.433270212439	0.383431162351	0.254082143026	0.163593778085	0.184956588604	0.13854459299	0.202007806119	0.673324640549	0.647103400059	0.577241748678	0.440189580813	0.235018145943	0.0	0.182332533954	0.277260619674	0.230074517351	0.239796095186	0.135530192358	0.144431445103	0.240029063485	0.154906855831	0.189559588877	0.185972221906	0.135200956992	0.224214947217	0.217934743168	0.346789273747	0.324786058601	0.161818449003	0.166170839789	0.273167249933	0.231487045764	0.46781134401	0.22225805617	0.255202506463	0.309927061913	0.17298115782	0.410466739087	0.221355605406	0.252974513444	0.281657126417	0.265732847681	0.21128142731	0.458718207871	0.29574757516	0.551093660727	0.46528194428	0.160080645517	0.14903036041
AHD.74	0.585232717846	0.40455723225	0.185632359266	0.321726572902	0.54198901917	0.63961164575	0.569883352821	0.324304199622	0.530279143092	0.232664331077	0.265534146717	0.281017494838	0.222072287621	0.189248311485	0.608468615727	0.539797779125	0.249766807724	0.648506385877	0.682090957641	0.311725272024	0.531510515326	0.362062270412	0.367146570956	0.354101588082	0.324849987401	0.167672811197	0.289610099074	0.588104132797	0.508579346316	0.329458726194	0.23140863389	0.467105961264	0.276080722355	0.304899556757	0.250440528305	0.326604338144	0.329315166507	0.221979659575	0.231042690298	0.397644978328	0.191530822464	0.614896021769	0.40116441179	0.28203394386	0.680499019103	0.324436807808	0.630589408278	0.510440722619	0.288365560197	0.409651563753	0.640923627649	0.494590701786	0.410421000757	0.169642413306	0.595965744377	0.60251167921	0.212615704635	0.635273415285	0.592928357648	0.600972548928	0.443082849319	0.48339929811	0.482908968795	0.483340810212	0.334933267649	0.406890071602	0.583268473071	0.612138749401	0.331954183771	0.23828468526	0.321747562601	0.545033320027	0.666593605407	0.509607051242	0.571673126996	0.431103547325	0.42184495662	0.128457741914	0.178330086484	0.211770891874	0.559616054725	0.278476945055	0.270964000972	0.316821439712	0.298766133178	0.465247828584	0.248150559987	0.581592127699	0.298487913073	0.306722756589	0.582568397618	0.608693378554	0.265437212906	0.286446505624	0.610723394385	0.51589788313	0.251723402466	0.206994232857	0.383460369839	0.343717270688	0.541601694871	0.278557884427	0.317098287982	0.153113111308	0.223198409056	0.379343171418	0.303081464436	0.473401931975	0.386835162385	0.192728054593	0.182758352796	0.298704359458	0.468050504569	0.295768982294	0.33704140049	0.214628692085	0.211578725865	0.194631371649	0.14101709763	0.187317767439	0.631591810115	0.607634440226	0.547965932962	0.453767793301	0.29070333255	0.182332533954	0.0	0.205489552717	0.204323693356	0.252077823932	0.135583157648	0.182845975715	0.226709562726	0.227033321552	0.180110705399	0.178891314042	0.198727135519	0.258016919245	0.249692352859	0.303474850724	0.278154610559	0.192106230681	0.203580574096	0.354772562292	0.260833993552	0.381254469657	0.164227350818	0.318159471916	0.302219498745	0.192970932906	0.378067664185	0.180907460781	0.235968267175	0.338111488505	0.227975877798	0.264846856416	0.497886609609	0.280112528578	0.415594411987	0.42280506802	0.144238263739	0.229273700661
Leda.C17	0.645280196385	0.471100079667	0.318623145308	0.417012890595	0.629807789262	0.678604644757	0.616167528848	0.383417575725	0.445601442532	0.306504635236	0.339716760377	0.343221067625	0.327127674021	0.162742385317	0.63264966562	0.590297342406	0.251310733612	0.655342662245	0.681065169146	0.387392737125	0.546527652321	0.453870927418	0.425184236929	0.417870128372	0.393612562175	0.128413667372	0.369111492729	0.649316421417	0.55119794124	0.441509778893	0.37528425279	0.51749421686	0.278517338997	0.383081641549	0.295204578471	0.374860467977	0.419400385644	0.200317746799	0.29674657929	0.417300964185	0.245018014711	0.637902419211	0.485168811494	0.402745532927	0.685917482389	0.398454490948	0.664452952669	0.564519004731	0.390783539584	0.514046009007	0.678772459955	0.591879398421	0.522157231027	0.243695405661	0.64129767497	0.650910442698	0.323100105251	0.659151044813	0.643647441158	0.613984694107	0.547048805865	0.542768610369	0.513291406762	0.53566571079	0.435687253023	0.532241400279	0.622002634972	0.655559174496	0.40509363772	0.305419173818	0.427092638853	0.625020690608	0.673129259275	0.614755560242	0.669247716393	0.4351552161	0.519850874321	0.246176272325	0.184006677719	0.269660385656	0.561154187883	0.238652232903	0.370148220647	0.433474879309	0.396055333239	0.470723512098	0.317457849896	0.67090923628	0.352413004243	0.407752847155	0.650938065689	0.588609969867	0.368562975248	0.291436934963	0.670268215876	0.589091475899	0.316033256576	0.308834629347	0.427778738323	0.396006833006	0.611008681388	0.358053849637	0.393496203334	0.255837915193	0.342890034158	0.404018455159	0.420650489742	0.437166549498	0.481756351016	0.305711372944	0.3130782615	0.318773422404	0.456916523362	0.274979437385	0.415863987934	0.359398469587	0.267826455692	0.266642047185	0.226806805099	0.266262893251	0.639535602959	0.622136004514	0.604809726096	0.548448399752	0.382337014647	0.277260619674	0.205489552717	0.0	0.222448442726	0.322124843789	0.267886998704	0.325137334041	0.283002609264	0.33961228539	0.207396975061	0.246324736894	0.240657800501	0.283423847613	0.319937697926	0.40046609061	0.330866218771	0.335576443838	0.255865347036	0.430796078822	0.330884560228	0.473285149057	0.232742075532	0.42901588508	0.372348105946	0.268689248462	0.434248450019	0.28068138568	0.32264840376	0.364234059617	0.286247211968	0.33157435803	0.547598411459	0.392687026958	0.439694769023	0.529112423973	0.201953157588	0.317932775588
AHD.51	0.559359694478	0.443592181385	0.300195012131	0.32100633701	0.589259000722	0.646508924221	0.584511645979	0.299475905725	0.46104018181	0.266621752964	0.294903113131	0.281858239468	0.319470470921	0.163377482434	0.57273937195	0.586834836514	0.218812075082	0.646266048348	0.662074338938	0.363087569188	0.490662457113	0.42108279029	0.43266598304	0.386020415937	0.352139357646	0.193614350625	0.313828524557	0.634546702847	0.468275868691	0.396058259308	0.298129992234	0.44583950325	0.243810494651	0.312400363019	0.24507066591	0.299576803477	0.328149314226	0.179790381119	0.274683422055	0.371039563659	0.210290800227	0.637216965015	0.432632473284	0.31622323775	0.686554870513	0.367205679577	0.642448528227	0.521580165523	0.341018585846	0.448253729208	0.685956219945	0.580095657515	0.465606819561	0.172888033418	0.670395212988	0.59887417546	0.313716902796	0.672390371754	0.622485754025	0.60651853268	0.511766547962	0.520725671105	0.47364242997	0.446886940875	0.365695168315	0.541515550926	0.626668851608	0.65765157961	0.352592420871	0.254903977726	0.326777430802	0.602128568342	0.670314795842	0.611684154871	0.639633081475	0.44506494543	0.52514652198	0.243669119974	0.193915797949	0.292699854627	0.449429106837	0.201940410276	0.334925908079	0.348786306031	0.336695545527	0.562160082764	0.304142821365	0.672648226516	0.328232406398	0.38091450845	0.640265932761	0.597442533172	0.346643669381	0.217213894524	0.687089463087	0.560674863043	0.283534765224	0.23096865854	0.390717890441	0.270498728628	0.621066469418	0.276397480868	0.331198370415	0.251195580078	0.311124329926	0.345206032761	0.347838306207	0.577328935808	0.443787526192	0.276553712067	0.250221922816	0.274645850065	0.428904232056	0.352136990602	0.424989526197	0.368456328057	0.228101680486	0.249600413401	0.233061645643	0.197512258429	0.665265845391	0.608880820786	0.548929375701	0.464548393394	0.322921969306	0.230074517351	0.204323693356	0.222448442726	0.0	0.277172964492	0.21066014059	0.30283823286	0.223352649484	0.293689347093	0.234094355738	0.226406939339	0.191229711671	0.251100492178	0.254306116849	0.377212723309	0.316334344903	0.289297076241	0.238330930622	0.385974476096	0.280176697228	0.485996220508	0.213766414977	0.380455155667	0.319491788735	0.240352028165	0.40603706981	0.291558643314	0.281677637289	0.258246155767	0.215988285447	0.234578668979	0.492899134167	0.406146065876	0.391992810334	0.569532299438	0.24161445688	0.258730190263
AHD.71	0.575623155453	0.406036819926	0.247583759812	0.250595178574	0.548643372464	0.677997632627	0.448312553424	0.215572189755	0.56730713957	0.240513665394	0.22493452266	0.173092538481	0.321931987735	0.26214326567	0.645761675002	0.494390387634	0.257818118756	0.643555131418	0.690583368321	0.367222078625	0.437800241041	0.3869496661	0.421028385495	0.310380960268	0.195396184547	0.24601520667	0.223402511741	0.54942279728	0.455633652456	0.335877305243	0.273313632804	0.478610037399	0.258620626345	0.236677095859	0.212615061587	0.270051032742	0.310939986539	0.26512849224	0.213944072733	0.266504155028	0.216054644055	0.60464046524	0.406263475247	0.307443261464	0.685479184546	0.28652448244	0.612550513739	0.509630341864	0.263119128992	0.408556276466	0.687642681736	0.563830677347	0.486105308713	0.219677178377	0.672369990792	0.586776545826	0.311160288992	0.673840902686	0.531385139989	0.538982716732	0.485508707042	0.487418615173	0.472011295188	0.550631250718	0.32331993668	0.539384163899	0.650450826192	0.644951241008	0.329012909244	0.244297285716	0.320662577948	0.586917076057	0.666987638617	0.553329084056	0.630066880601	0.488850171237	0.517661441243	0.251168214458	0.247784508305	0.300066080543	0.530386009079	0.356705832446	0.323514798424	0.286269532831	0.242870458428	0.547283153428	0.149108910558	0.621485993962	0.341092811158	0.441880775652	0.620576793698	0.594568774973	0.316570906987	0.275920400706	0.687111373426	0.526759506974	0.196620052653	0.33605279129	0.287505938162	0.354623569697	0.634198344274	0.271427550778	0.325579266758	0.264677794724	0.270363091848	0.460655371132	0.42157155382	0.575114231425	0.429514107543	0.31056322635	0.207518271518	0.167904054544	0.455447005	0.454797121769	0.444744643917	0.387513486989	0.238899376657	0.218115236171	0.253285717592	0.218254408723	0.685601208491	0.648258766965	0.58446155119	0.415382497243	0.296730898653	0.239796095186	0.252077823932	0.322124843789	0.277172964492	0.0	0.266206001968	0.273738789586	0.266634940916	0.212352519562	0.200015162063	0.172492926846	0.21910847659	0.285289513118	0.194389105856	0.358490775042	0.282500348687	0.27304150354	0.310640057887	0.206361581004	0.239872025273	0.381234195842	0.162068341774	0.325815782682	0.240126941393	0.258611113513	0.366277704316	0.26163061639	0.221955371453	0.320724755504	0.140476904417	0.268384534958	0.376386246027	0.358895922902	0.406739322743	0.615275330472	0.29235618474	0.265029263882
California.HC14	0.612236573524	0.379567994883	0.11817214272	0.37843332423	0.545376737388	0.672779597712	0.587943471805	0.315734810067	0.52558459438	0.278759267096	0.227510039728	0.287676315138	0.189260445391	0.204345424235	0.65389707781	0.561336246449	0.220752214173	0.653036854626	0.688847321818	0.295707054423	0.507823060951	0.393192529352	0.436148059386	0.334445516202	0.285519500246	0.172242465144	0.255161472121	0.63395293919	0.493844358247	0.349081363499	0.289378047203	0.504974955338	0.28271043914	0.294632905926	0.250914879366	0.27008195441	0.323673921926	0.227385006062	0.238818423272	0.35143211887	0.150371935107	0.651152551097	0.418374199663	0.301097038967	0.686391720246	0.309879669145	0.648786508191	0.547783492629	0.267625482185	0.433020253182	0.688419223835	0.616341682235	0.478488217514	0.17404381394	0.67533425923	0.623934019277	0.184298245777	0.674637464753	0.595951542879	0.58845797508	0.50695831533	0.490504677745	0.521147482166	0.544550056628	0.334508833701	0.445013298177	0.586712747126	0.611194960029	0.346748737944	0.195743064186	0.336791601335	0.610970141091	0.673526348834	0.601055564847	0.643391934273	0.51329677554	0.405669853451	0.0998250929035	0.196502039614	0.214989291863	0.520239166952	0.227695924045	0.341319600818	0.36862495418	0.312418790519	0.550827616915	0.225769760363	0.664693328912	0.295211924099	0.417039196526	0.638414884948	0.592729155564	0.321469059006	0.288732058372	0.687885783869	0.569329605594	0.213810440227	0.221888864741	0.41432592704	0.352384986044	0.637601022576	0.279074253676	0.288660319713	0.212695488385	0.177400622166	0.393214171131	0.321389892132	0.62493908789	0.440457783862	0.206104140989	0.224596819559	0.249723858873	0.422389762717	0.358974253707	0.39563771324	0.282485261491	0.180220820956	0.179302466275	0.123047075241	0.201037815853	0.643901481209	0.63957927707	0.593988103467	0.498528141248	0.300458814489	0.135530192358	0.135583157648	0.267886998704	0.21066014059	0.266206001968	0.0	0.124729033265	0.220000954703	0.207681560695	0.190691486702	0.161450154571	0.17990304389	0.229467257818	0.218652877297	0.341892939142	0.297664256017	0.13958596946	0.19206668399	0.313392916994	0.203964096452	0.382271230052	0.167474996231	0.333599441619	0.307404107467	0.156375264563	0.376055023602	0.16069151263	0.203076377798	0.298204858782	0.222002453999	0.207590621909	0.489277284164	0.267909166653	0.448264644479	0.349063797666	0.101201848122	0.161078093672
